message_id,conversation_id,topic,timestamp,labeler_id,confidence
29057,0,Spam message,2013-03-15T22:30:00Z,llama3.3:latest,1.0
29056,4,Discussion about token burn,2013-03-15T22:25:00Z,llama3.3:latest,0.6
29055,3,Discussion about $PAWS token,2013-03-15T22:20:00Z,llama3.3:latest,0.7
29054,2,Discussion about XTONXWHEELROBOT,2013-03-15T22:15:00Z,llama3.3:latest,0.9
29053,1,Discussion about token giveaway,2013-03-15T22:10:00Z,llama3.3:latest,0.8
29052,0,Spam message,2013-03-15T22:05:00Z,llama3.3:latest,1.0
29051,4,Discussion about token burn,2013-03-15T22:00:00Z,llama3.3:latest,0.6
29050,3,Discussion about $PAWS token,2013-03-15T21:55:00Z,llama3.3:latest,0.7
29049,2,Discussion about XTONXWHEELROBOT,2013-03-15T21:50:00Z,llama3.3:latest,0.9
29048,1,Discussion about token giveaway,2013-03-15T21:45:00Z,llama3.3:latest,0.8
29047,0,Spam message,2013-03-15T21:40:00Z,llama3.3:latest,1.0
29046,4,Discussion about token burn,2013-03-15T21:35:00Z,llama3.3:latest,0.6
29045,3,Discussion about $PAWS token,2013-03-15T21:30:00Z,llama3.3:latest,0.7
29044,2,Discussion about XTONXWHEELROBOT,2013-03-15T21:25:00Z,llama3.3:latest,0.9
29043,1,Discussion about token giveaway,2013-03-15T21:20:00Z,llama3.3:latest,0.8
29042,0,Spam message,2013-03-15T21:15:00Z,llama3.3:latest,1.0
29041,4,Discussion about token burn,2013-03-15T21:10:00Z,llama3.3:latest,0.6
29040,3,Discussion about $PAWS token,2013-03-15T21:05:00Z,llama3.3:latest,0.7
29039,2,Discussion about XTONXWHEELROBOT,2013-03-15T21:00:00Z,llama3.3:latest,0.9
29038,1,Discussion about token giveaway,2013-03-15T20:55:00Z,llama3.3:latest,0.8
29037,0,Spam message,2013-03-15T20:50:00Z,llama3.3:latest,1.0
29036,4,Discussion about token burn,2013-03-15T20:45:00Z,llama3.3:latest,0.6
29035,3,Discussion about $PAWS token,2013-03-15T20:40:00Z,llama3.3:latest,0.7
29034,2,Discussion about XTONXWHEELROBOT,2013-03-15T20:35:00Z,llama3.3:latest,0.9
29033,1,Discussion about token giveaway,2013-03-15T20:30:00Z,llama3.3:latest,0.8
29032,0,Spam message,2013-03-15T20:25:00Z,llama3.3:latest,1.0
29031,4,Discussion about token burn,2013-03-15T20:20:00Z,llama3.3:latest,0.6
29030,3,Discussion about $PAWS token,2013-03-15T20:15:00Z,llama3.3:latest,0.7
29029,2,Discussion about XTONXWHEELROBOT,2013-03-15T20:10:00Z,llama3.3:latest,0.9
29028,1,Discussion about token giveaway,2013-03-15T20:05:00Z,llama3.3:latest,0.8
29027,0,Spam message,2013-03-15T20:00:00Z,llama3.3:latest,1.0
29026,4,Discussion about token burn,2013-03-15T19:55:00Z,llama3.3:latest,0.6
29025,3,Discussion about $PAWS token,2013-03-15T19:50:00Z,llama3.3:latest,0.7
29024,2,Discussion about XTONXWHEELROBOT,2013-03-15T19:45:00Z,llama3.3:latest,0.9
29023,1,Discussion about token giveaway,2013-03-15T19:40:00Z,llama3.3:latest,0.8
29022,0,Spam message,2013-03-15T19:35:00Z,llama3.3:latest,1.0
29021,4,Discussion about token burn,2013-03-15T19:30:00Z,llama3.3:latest,0.6
29020,3,Discussion about $PAWS token,2013-03-15T19:25:00Z,llama3.3:latest,0.7
29019,2,Discussion about XTONXWHEELROBOT,2013-03-15T19:20:00Z,llama3.3:latest,0.9
29018,1,Discussion about token giveaway,2013-03-15T19:15:00Z,llama3.3:latest,0.8
29017,0,Spam message,2013-03-15T19:10:00Z,llama3.3:latest,1.0
29016,4,Discussion about token burn,2013-03-15T19:05:00Z,llama3.3:latest,0.6
29015,3,Discussion about $PAWS token,2013-03-15T19:00:00Z,llama3.3:latest,0.7
29014,2,Discussion about XTONXWHEELROBOT,2013-03-15T18:55:00Z,llama3.3:latest,0.9
29013,1,Discussion about token giveaway,2013-03-15T18:50:00Z,llama3.3:latest,0.8
29012,0,Spam message,2013-03-15T18:45:00Z,llama3.3:latest,1.0
29011,4,Discussion about token burn,2013-03-15T18:40:00Z,llama3.3:latest,0.6
29010,3,Discussion about $PAWS token,2013-03-15T18:35:00Z,llama3.3:latest,0.7
29009,2,Discussion about XTONXWHEELROBOT,2013-03-15T18:30:00Z,llama3.3:latest,0.9
29008,1,Discussion about token giveaway,2013-03-15T18:25:00Z,llama3.3:latest,0.8
29007,0,Spam message,2013-03-15T18:20:00Z,llama3.3:latest,1.0
29006,4,Discussion about token burn,2013-03-15T18:15:00Z,llama3.3:latest,0.6
29005,3,Discussion about $PAWS token,2013-03-15T18:10:00Z,llama3.3:latest,0.7
29004,2,Discussion about XTONXWHEELROBOT,2013-03-15T18:05:00Z,llama3.3:latest,0.9
29003,1,Discussion about token giveaway,2013-03-15T18:00:00Z,llama3.3:latest,0.8
29002,0,Spam message,2013-03-15T17:55:00Z,llama3.3:latest,1.0
29001,4,Discussion about token burn,2013-03-15T17:50:00Z,llama3.3:latest,0.6
29000,3,Discussion about $PAWS token,2013-03-15T17:45:00Z,llama3.3:latest,0.7
28999,2,Discussion about XTONXWHEELROBOT,2013-03-15T17:40:00Z,llama3.3:latest,0.9
28998,1,Discussion about token giveaway,2013-03-15T17:35:00Z,llama3.3:latest,0.8
28997,0,Spam message,2013-03-15T17:30:00Z,llama3.3:latest,1.0
28996,4,Discussion about token burn,2013-03-15T17:25:00Z,llama3.3:latest,0.6
28995,3,Discussion about $PAWS token,2013-03-15T17:20:00Z,llama3.3:latest,0.7
28994,2,Discussion about XTONXWHEELROBOT,2013-03-15T17:15:00Z,llama3.3:latest,0.9
28993,1,Discussion about token giveaway,2013-03-15T17:10:00Z,llama3.3:latest,0.8
28992,0,Spam message,2013-03-15T17:05:00Z,llama3.3:latest,1.0
28991,4,Discussion about token burn,2013-03-15T17:00:00Z,llama3.3:latest,0.6
28990,3,Discussion about $PAWS token,2013-03-15T16:55:00Z,llama3.3:latest,0.7
28989,2,Discussion about XTONXWHEELROBOT,2013-03-15T16:50:00Z,llama3.3:latest,0.9
28988,1,Discussion about token giveaway,2013-03-15T16:45:00Z,llama3.3:latest,0.8
28987,0,Spam message,2013-03-15T16:40:00Z,llama3.3:latest,1.0
28986,4,Discussion about token burn,2013-03-15T16:35:00Z,llama3.3:latest,0.6
28985,3,Discussion about $PAWS token,2013-03-15T16:30:00Z,llama3.3:latest,0.7
28984,2,Discussion about XTONXWHEELROBOT,2013-03-15T16:25:00Z,llama3.3:latest,0.9
28983,1,Discussion about token giveaway,2013-03-15T16:20:00Z,llama3.3:latest,0.8
28982,0,Spam message,2013-03-15T16:15:00Z,llama3.3:latest,1.0
28981,4,Discussion about token burn,2013-03-15T16:10:00Z,llama3.3:latest,0.6
28980,3,Discussion about $PAWS token,2013-03-15T16:05:00Z,llama3.3:latest,0.7
28979,2,Discussion about XTONXWHEELROBOT,2013-03-15T16:00:00Z,llama3.3:latest,0.9
28978,1,Discussion about token giveaway,2013-03-15T15:55:00Z,llama3.3:latest,0.8
28977,0,Spam message,2013-03-15T15:50:00Z,llama3.3:latest,1.0
28976,4,Discussion about token burn,2013-03-15T15:45:00Z,llama3.3:latest,0.6
28975,3,Discussion about $PAWS token,2013-03-15T15:40:00Z,llama3.3:latest,0.7
28974,2,Discussion about XTONXWHEELROBOT,2013-03-15T15:35:00Z,llama3.3:latest,0.9
28973,1,Discussion about token giveaway,2013-03-15T15:30:00Z,llama3.3:latest,0.8
28972,0,Spam message,2013-03-15T15:25:00Z,llama3.3:latest,1.0
28971,4,Discussion about token burn,2013-03-15T15:20:00Z,llama3.3:latest,0.6
28970,3,Discussion about $PAWS token,2013-03-15T15:15:00Z,llama3.3:latest,0.7
28969,2,Discussion about XTONXWHEELROBOT,2013-03-15T15:10:00Z,llama3.3:latest,0.9
28968,1,Discussion about token giveaway,2013-03-15T15:05:00Z,llama3.3:latest,0.8
28967,0,Spam message,2013-03-15T15:00:00Z,llama3.3:latest,1.0
28966,4,Discussion about token burn,2013-03-15T14:55:00Z,llama3.3:latest,0.6
28965,3,Discussion about $PAWS token,2013-03-15T14:50:00Z,llama3.3:latest,0.7
28964,2,Discussion about XTONXWHEELROBOT,2013-03-15T14:45:00Z,llama3.3:latest,0.9
28963,1,Discussion about token giveaway,2013-03-15T14:40:00Z,llama3.3:latest,0.8
28962,0,Spam message,2013-03-15T14:35:00Z,llama3.3:latest,1.0
28961,4,Discussion about token burn,2013-03-15T14:30:00Z,llama3.3:latest,0.6
28960,3,Discussion about $PAWS token,2013-03-15T14:25:00Z,llama3.3:latest,0.7
28959,2,Discussion about XTONXWHEELROBOT,2013-03-15T14:20:00Z,llama3.3:latest,0.9
28958,1,Discussion about token giveaway,2013-03-15T14:15:00Z,llama3.3:latest,0.8
28957,0,Spam message,2013-03-15T14:10:00Z,llama3.3:latest,1.0
28956,4,Discussion about token burn,2013-03-15T14:05:00Z,llama3.3:latest,0.6
28955,3,Discussion about $PAWS token,2013-03-15T14:00:00Z,llama3.3:latest,0.7
28954,2,Discussion about XTONXWHEELROBOT,2013-03-15T13:55:00Z,llama3.3:latest,0.9
28953,1,Discussion about token giveaway,2013-03-15T13:50:00Z,llama3.3:latest,0.8
28952,0,Spam message,2013-03-15T13:45:00Z,llama3.3:latest,1.0
28951,4,Discussion about token burn,2013-03-15T13:40:00Z,llama3.3:latest,0.6
28950,3,Discussion about $PAWS token,2013-03-15T13:35:00Z,llama3.3:latest,0.7
28949,2,Discussion about XTONXWHEELROBOT,2013-03-15T13:30:00Z,llama3.3:latest,0.9
28948,1,Discussion about token giveaway,2013-03-15T13:25:00Z,llama3.3:latest,0.8
28947,0,Spam message,2013-03-15T13:20:00Z,llama3.3:latest,1.0
28946,4,Discussion about token burn,2013-03-15T13:15:00Z,llama3.3:latest,0.6
28945,3,Discussion about $PAWS token,2013-03-15T13:10:00Z,llama3.3:latest,0.7
28944,2,Discussion about XTONXWHEELROBOT,2013-03-15T13:05:00Z,llama3.3:latest,0.9
28943,1,Discussion about token giveaway,2013-03-15T13:00:00Z,llama3.3:latest,0.8
28942,0,Spam message,2013-03-15T12:55:00Z,llama3.3:latest,1.0
28941,4,Discussion about token burn,2013-03-15T12:50:00Z,llama3.3:latest,0.6
28940,3,Discussion about $PAWS token,2013-03-15T12:45:00Z,llama3.3:latest,0.7
28939,2,Discussion about XTONXWHEELROBOT,2013-03-15T12:40:00Z,llama3.3:latest,0.9
28938,1,Discussion about token giveaway,2013-03-15T12:35:00Z,llama3.3:latest,0.8
28937,0,Spam message,2013-03-15T12:30:00Z,llama3.3:latest,1.0
28936,4,Discussion about token burn,2013-03-15T12:25:00Z,llama3.3:latest,0.6
28935,3,Discussion about $PAWS token,2013-03-15T12:20:00Z,llama3.3:latest,0.7
28934,2,Discussion about XTONXWHEELROBOT,2013-03-15T12:15:00Z,llama3.3:latest,0.9
28933,1,Discussion about token giveaway,2013-03-15T12:10:00Z,llama3.3:latest,0.8
28932,0,Spam message,2013-03-15T12:05:00Z,llama3.3:latest,1.0
28931,4,Discussion about token burn,2013-03-15T12:00:00Z,llama3.3:latest,0.6
28930,3,Discussion about $PAWS token,2013-03-15T11:55:00Z,llama3.3:latest,0.7
28929,2,Discussion about XTONXWHEELROBOT,2013-03-15T11:50:00Z,llama3.3:latest,0.9
28928,1,Discussion about token giveaway,2013-03-15T11:45:00Z,llama3.3:latest,0.8
28927,0,Spam message,2013-03-15T11:40:00Z,llama3.3:latest,1.0
28926,4,Discussion about token burn,2013-03-15T11:35:00Z,llama3.3:latest,0.6
28925,3,Discussion about $PAWS token,2013-03-15T11:30:00Z,llama3.3:latest,0.7
28924,2,Discussion about XTONXWHEELROBOT,2013-03-15T11:25:00Z,llama3.3:latest,0.9
28923,1,Discussion about token giveaway,2013-03-15T11:20:00Z,llama3.3:latest,0.8
28922,0,Spam message,2013-03-15T11:15:00Z,llama3.3:latest,1.0
28921,4,Discussion about token burn,2013-03-15T11:10:00Z,llama3.3:latest,0.6
28920,3,Discussion about $PAWS token,2013-03-15T11:05:00Z,llama3.3:latest,0.7
28919,2,Discussion about XTONXWHEELROBOT,2013-03-15T11:00:00Z,llama3.3:latest,0.9
28918,1,Discussion about token giveaway,2013-03-15T10:55:00Z,llama3.3:latest,0.8
28917,0,Spam message,2013-03-15T10:50:00Z,llama3.3:latest,1.0
28916,4,Discussion about token burn,2013-03-15T10:45:00Z,llama3.3:latest,0.6
28915,3,Discussion about $PAWS token,2013-03-15T10:40:00Z,llama3.3:latest,0.7
28914,2,Discussion about XTONXWHEELROBOT,2013-03-15T10:35:00Z,llama3.3:latest,0.9
28913,1,Discussion about token giveaway,2013-03-15T10:30:00Z,llama3.3:latest,0.8
28912,0,Spam message,2013-03-15T10:25:00Z,llama3.3:latest,1.0
28911,4,Discussion about token burn,2013-03-15T10:20:00Z,llama3.3:latest,0.6
28910,3,Discussion about $PAWS token,2013-03-15T10:15:00Z,llama3.3:latest,0.7
28909,2,Discussion about XTONXWHEELROBOT,2013-03-15T10:10:00Z,llama3.3:latest,0.9
28908,1,Discussion about token giveaway,2013-03-15T10:05:00Z,llama3.3:latest,0.8
28907,0,Spam message,2013-03-15T10:00:00Z,llama3.3:latest,1.0
28906,4,Discussion about token burn,2013-03-15T09:55:00Z,llama3.3:latest,0.6
28905,3,Discussion about $PAWS token,2013-03-15T09:50:00Z,llama3.3:latest,0.7
28904,2,Discussion about XTONXWHEELROBOT,2013-03-15T09:45:00Z,llama3.3:latest,0.9
28903,1,Discussion about token giveaway,2013-03-15T09:40:00Z,llama3.3:latest,0.8
28902,0,Spam message,2013-03-15T09:35:00Z,llama3.3:latest,1.0
28901,4,Discussion about token burn,2013-03-15T09:30:00Z,llama3.3:latest,0.6
28900,3,Discussion about $PAWS token,2013-03-15T09:25:00Z,llama3.3:latest,0.7
28899,2,Discussion about XTONXWHEELROBOT,2013-03-15T09:20:00Z,llama3.3:latest,0.9
28898,1,Discussion about token giveaway,2013-03-15T09:15:00Z,llama3.3:latest,0.8
28897,0,Spam message,2013-03-15T09:10:00Z,llama3.3:latest,1.0
28896,4,Discussion about token burn,2013-03-15T09:05:00Z,llama3.3:latest,0.6
28895,3,Discussion about $PAWS token,2013-03-15T09:00:00Z,llama3.3:latest,0.7
28894,2,Discussion about XTONXWHEELROBOT,2013-03-15T08:55:00Z,llama3.3:latest,0.9
28893,1,Discussion about token giveaway,2013-03-15T08:50:00Z,llama3.3:latest,0.8
28892,0,Spam message,2013-03-15T08:45:00Z,llama3.3:latest,1.0
28891,4,Discussion about token burn,2013-03-15T08:40:00Z,llama3.3:latest,0.6
28890,3,Discussion about $PAWS token,2013-03-15T08:35:00Z,llama3.3:latest,0.7
28889,2,Discussion about XTONXWHEELROBOT,2013-03-15T08:30:00Z,llama3.3:latest,0.9
28888,1,Discussion about token giveaway,2013-03-15T08:25:00Z,llama3.3:latest,0.8
28887,0,Spam message,2013-03-15T08:20:00Z,llama3.3:latest,1.0
28886,4,Discussion about token burn,2013-03-15T08:15:00Z,llama3.3:latest,0.6
28885,3,Discussion about $PAWS token,2013-03-15T08:10:00Z,llama3.3:latest,0.7
28884,2,Discussion about XTONXWHEELROBOT,2013-03-15T08:05:00Z,llama3.3:latest,0.9
28883,1,Discussion about token giveaway,2013-03-15T08:00:00Z,llama3.3:latest,0.8
28882,0,Spam message,2013-03-15T07:55:00Z,llama3.3:latest,1.0
28881,4,Discussion about token burn,2013-03-15T07:50:00Z,llama3.3:latest,0.6
28880,3,Discussion about $PAWS token,2013-03-15T07:45:00Z,llama3.3:latest,0.7
28879,2,Discussion about XTONXWHEELROBOT,2013-03-15T07:40:00Z,llama3.3:latest,0.9
28878,1,Discussion about token giveaway,2013-03-15T07:35:00Z,llama3.3:latest,0.8
28877,0,Spam message,2013-03-15T07:30:00Z,llama3.3:latest,1.0
28876,4,Discussion about token burn,2013-03-15T07:25:00Z,llama3.3:latest,0.6
28875,3,Discussion about $PAWS token,2013-03-15T07:20:00Z,llama3.3:latest,0.7
28874,2,Discussion about XTONXWHEELROBOT,2013-03-15T07:15:00Z,llama3.3:latest,0.9
28873,1,Discussion about token giveaway,2013-03-15T07:10:00Z,llama3.3:latest,0.8
28872,0,Spam message,2013-03-15T07:05:00Z,llama3.3:latest,1.0
28871,4,Discussion about token burn,2013-03-15T07:00:00Z,llama3.3:latest,0.6
28870,3,Discussion about $PAWS token,2013-03-15T06:55:00Z,llama3.3:latest,0.7
28869,2,Discussion about XTONXWHEELROBOT,2013-03-15T06:50:00Z,llama3.3:latest,0.9
28868,1,Discussion about token giveaway,2013-03-15T06:45:00Z,llama3.3:latest,0.8
28867,0,Spam message,2013-03-15T06:40:00Z,llama3.3:latest,1.0
28866,4,Discussion about token burn,2013-03-15T06:35:00Z,llama3.3:latest,0.6
28865,3,Discussion about $PAWS token,2013-03-15T06:30:00Z,llama3.3:latest,0.7
28864,2,Discussion about XTONXWHEELROBOT,2013-03-15T06:25:00Z,llama3.3:latest,0.9
28863,1,Discussion about token giveaway,2013-03-15T06:20:00Z,llama3.3:latest,0.8
28862,0,Spam message,2013-03-15T06:15:00Z,llama3.3:latest,1.0
28861,4,Discussion about token burn,2013-03-15T06:10:00Z,llama3.3:latest,0.6
28860,3,Discussion about $PAWS token,2013-03-15T06:05:00Z,llama3.3:latest,0.7
28859,2,Discussion about XTONXWHEELROBOT,2013-03-15T06:00:00Z,llama3.3:latest,0.9
28858,1,Discussion about token giveaway,2013-03-15T05:55:00Z,llama3.3:latest,0.8
28857,0,Spam message,2013-03-15T05:50:00Z,llama3.3:latest,1.0
28856,4,Discussion about token burn,2013-03-15T05:45:00Z,llama3.3:latest,0.6
28855,3,Discussion about $PAWS token,2013-03-15T05:40:00Z,llama3.3:latest,0.7
28854,2,Discussion about XTONXWHEELROBOT,2013-03-15T05:35:00Z,llama3.3:latest,0.9
28853,1,Discussion about token giveaway,2013-03-15T05:30:00Z,llama3.3:latest,0.8
28852,0,Spam message,2013-03-15T05:25:00Z,llama3.3:latest,1.0
28851,4,Discussion about token burn,2013-03-15T05:20:00Z,llama3.3:latest,0.6
28850,3,Discussion about $PAWS token,2013-03-15T05:15:00Z,llama3.3:latest,0.7
28849,2,Discussion about XTONXWHEELROBOT,2013-03-15T05:10:00Z,llama3.3:latest,0.9
28848,1,Discussion about token giveaway,2013-03-15T05:05:00Z,llama3.3:latest,0.8
28847,0,Spam message,2013-03-15T05:00:00Z,llama3.3:latest,1.0
28846,4,Discussion about token burn,2013-03-15T04:55:00Z,llama3.3:latest,0.6
28845,3,Discussion about $PAWS token,2013-03-15T04:50:00Z,llama3.3:latest,0.7
28844,2,Discussion about XTONXWHEELROBOT,2013-03-15T04:45:00Z,llama3.3:latest,0.9
28843,1,Discussion about token giveaway,2013-03-15T04:40:00Z,llama3.3:latest,0.8
28842,0,Spam message,2013-03-15T04:35:00Z,llama3.3:latest,1.0
28841,4,Discussion about token burn,2013-03-15T04:30:00Z,llama3.3:latest,0.6
28840,3,Discussion about $PAWS token,2013-03-15T04:25:00Z,llama3.3:latest,0.7
28839,2,Discussion about XTONXWHEELROBOT,2013-03-15T04:20:00Z,llama3.3:latest,0.9
28838,1,Discussion about token giveaway,2013-03-15T04:15:00Z,llama3.3:latest,0.8
28837,0,Spam message,2013-03-15T04:10:00Z,llama3.3:latest,1.0
28836,4,Discussion about token burn,2013-03-15T04:05:00Z,llama3.3:latest,0.6
28835,3,Discussion about $PAWS token,2013-03-15T04:00:00Z,llama3.3:latest,0.7
28834,2,Discussion about XTONXWHEELROBOT,2013-03-15T03:55:00Z,llama3.3:latest,0.9
28833,1,Discussion about token giveaway,2013-03-15T03:50:00Z,llama3.3:latest,0.8
28832,0,Spam message,2013-03-15T03:45:00Z,llama3.3:latest,1.0
28831,4,Discussion about token burn,2013-03-15T03:40:00Z,llama3.3:latest,0.6
28830,3,Discussion about $PAWS token,2013-03-15T03:35:00Z,llama3.3:latest,0.7
28829,2,Discussion about XTONXWHEELROBOT,2013-03-15T03:30:00Z,llama3.3:latest,0.9
28828,1,Discussion about token giveaway,2013-03-15T03:25:00Z,llama3.3:latest,0.8
28827,0,Spam message,2013-03-15T03:20:00Z,llama3.3:latest,1.0
28826,4,Discussion about token burn,2013-03-15T03:15:00Z,llama3.3:latest,0.6
28825,3,Discussion about $PAWS token,2013-03-15T03:10:00Z,llama3.3:latest,0.7
28824,2,Discussion about XTONXWHEELROBOT,2013-03-15T03:05:00Z,llama3.3:latest,0.9
28823,1,Discussion about token giveaway,2013-03-15T03:00:00Z,llama3.3:latest,0.8
28822,0,Spam message,2013-03-15T02:55:00Z,llama3.3:latest,1.0
28821,4,Discussion about token burn,2013-03-15T02:50:00Z,llama3.3:latest,0.6
28820,3,Discussion about $PAWS token,2013-03-15T02:45:00Z,llama3.3:latest,0.7
28819,2,Discussion about XTONXWHEELROBOT,2013-03-15T02:40:00Z,llama3.3:latest,0.9
28818,1,Discussion about token giveaway,2013-03-15T02:35:00Z,llama3.3:latest,0.8
28817,0,Spam message,2013-03-15T02:30:00Z,llama3.3:latest,1.0
28816,4,Discussion about token burn,2013-03-15T02:25:00Z,llama3.3:latest,0.6
28815,3,Discussion about $PAWS token,2013-03-15T02:20:00Z,llama3.3:latest,0.7
28814,2,Discussion about XTONXWHEELROBOT,2013-03-15T02:15:00Z,llama3.3:latest,0.9
28813,1,Discussion about token giveaway,2013-03-15T02:10:00Z,llama3.3:latest,0.8
28812,0,Spam message,2013-03-15T02:05:00Z,llama3.3:latest,1.0
28811,4,Discussion about token burn,2013-03-15T02:00:00Z,llama3.3:latest,0.6
28810,3,Discussion about $PAWS token,2013-03-15T01:55:00Z,llama3.3:latest,0.7
28809,2,Discussion about XTONXWHEELROBOT,2013-03-15T01:50:00Z,llama3.3:latest,0.9
28808,1,Discussion about token giveaway,2013-03-15T01:45:00Z,llama3.3:latest,0.8
28807,0,Spam message,2013-03-15T01:40:00Z,llama3.3:latest,1.0
28806,4,Discussion about token burn,2013-03-15T01:35:00Z,llama3.3:latest,0.6
28805,3,Discussion about $PAWS token,2013-03-15T01:30:00Z,llama3.3:latest,0.7
28804,2,Discussion about XTONXWHEELROBOT,2013-03-15T01:25:00Z,llama3.3:latest,0.9
28803,1,Discussion about token giveaway,2013-03-15T01:20:00Z,llama3.3:latest,0.8
28802,0,Spam message,2013-03-15T01:15:00Z,llama3.3:latest,1.0
28801,4,Discussion about token burn,2013-03-15T01:10:00Z,llama3.3:latest,0.6
28800,3,Discussion about $PAWS token,2013-03-15T01:05:00Z,llama3.3:latest,0.7
28799,2,Discussion about XTONXWHEELROBOT,2013-03-15T01:00:00Z,llama3.3:latest,0.9
28798,1,Discussion about token giveaway,2013-03-15T00:55:00Z,llama3.3:latest,0.8
28797,0,Spam message,2013-03-15T00:50:00Z,llama3.3:latest,1.0
28796,4,Discussion about token burn,2013-03-15T00:45:00Z,llama3.3:latest,0.6
28795,3,Discussion about $PAWS token,2013-03-15T00:40:00Z,llama3.3:latest,0.7
28794,2,Discussion about XTONXWHEELROBOT,2013-03-15T00:35:00Z,llama3.3:latest,0.9
28793,1,Discussion about token giveaway,2013-03-15T00:30:00Z,llama3.3:latest,0.8
28792,0,Spam message,2013-03-15T00:25:00Z,llama3.3:latest,1.0
28791,4,Discussion about token burn,2013-03-15T00:20:00Z,llama3.3:latest,0.6
28790,3,Discussion about $PAWS token,2013-03-15T00:15:00Z,llama3.3:latest,0.7
28789,2,Discussion about XTONXWHEELROBOT,2013-03-15T00:10:00Z,llama3.3:latest,0.9
28788,1,Discussion about token giveaway,2013-03-15T00:05:00Z,llama3.3:latest,0.8
28787,0,Spam message,2013-03-15T00:00:00Z,llama3.3:latest,1.0
28786,4,Discussion about token burn,2013-03-14T23:55:00Z,llama3.3:latest,0.6
28785,3,Discussion about $PAWS token,2013-03-14T23:50:00Z,llama3.3:latest,0.7
28784,2,Discussion about XTONXWHEELROBOT,2013-03-14T23:45:00Z,llama3.3:latest,0.9
28783,1,Discussion about token giveaway,2013-03-14T23:40:00Z,llama3.3:latest,0.8
28782,0,Spam message,2013-03-14T23:35:00Z,llama3.3:latest,1.0
28781,4,Discussion about token burn,2013-03-14T23:30:00Z,llama3.3:latest,0.6
28780,3,Discussion about $PAWS token,2013-03-14T23:25:00Z,llama3.3:latest,0.7
28779,2,Discussion about XTONXWHEELROBOT,2013-03-14T23:20:00Z,llama3.3:latest,0.9
28778,1,Discussion about token giveaway,2013-03-14T23:15:00Z,llama3.3:latest,0.8
28777,0,Spam message,2013-03-14T23:10:00Z,llama3.3:latest,1.0
28776,4,Discussion about token burn,2013-03-14T23:05:00Z,llama3.3:latest,0.6
28775,3,Discussion about $PAWS token,2013-03-14T23:00:00Z,llama3.3:latest,0.7
28774,2,Discussion about XTONXWHEELROBOT,2013-03-14T22:55:00Z,llama3.3:latest,0.9
28773,1,Discussion about token giveaway,2013-03-14T22:50:00Z,llama3.3:latest,0.8
28772,0,Spam message,2013-03-14T22:45:00Z,llama3.3:latest,1.0
28771,4,Discussion about token burn,2013-03-14T22:40:00Z,llama3.3:latest,0.6
28770,3,Discussion about $PAWS token,2013-03-14T22:35:00Z,llama3.3:latest,0.7
28769,2,Discussion about XTONXWHEELROBOT,2013-03-14T22:30:00Z,llama3.3:latest,0.9
28768,1,Discussion about token giveaway,2013-03-14T22:25:00Z,llama3.3:latest,0.8
28767,0,Spam message,2013-03-14T22:20:00Z,llama3.3:latest,1.0
28766,4,Discussion about token burn,2013-03-14T22:15:00Z,llama3.3:latest,0.6
28765,3,Discussion about $PAWS token,2013-03-14T22:10:00Z,llama3.3:latest,0.7
28764,2,Discussion about XTONXWHEELROBOT,2013-03-14T22:05:00Z,llama3.3:latest,0.9
28763,1,Discussion about token giveaway,2013-03-14T22:00:00Z,llama3.3:latest,0.8
28762,0,Spam message,2013-03-14T21:55:00Z,llama3.3:latest,1.0
28761,4,Discussion about token burn,2013-03-14T21:50:00Z,llama3.3:latest,0.6
28760,3,Discussion about $PAWS token,2013-03-14T21:45:00Z,llama3.3:latest,0.7
28759,2,Discussion about XTONXWHEELROBOT,2013-03-14T21:40:00Z,llama3.3:latest,0.9
28758,1,Discussion about token giveaway,2013-03-14T21:35:00Z,llama3.3:latest,0.8
28757,0,Spam message,2013-03-14T21:30:00Z,llama3.3:latest,1.0
28756,4,Discussion about token burn,2013-03-14T21:25:00Z,llama3.3:latest,0.6
28755,3,Discussion about $PAWS token,2013-03-14T21:20:00Z,llama3.3:latest,0.7
28754,2,Discussion about XTONXWHEELROBOT,2013-03-14T21:15:00Z,llama3.3:latest,0.9
28753,1,Discussion about token giveaway,2013-03-14T21:10:00Z,llama3.3:latest,0.8
28752,0,Spam message,2013-03-14T21:05:00Z,llama3.3:latest,1.0
28751,4,Discussion about token burn,2013-03-14T21:00:00Z,llama3.3:latest,0.6
28750,3,Discussion about $PAWS token,2013-03-14T20:55:00Z,llama3.3:latest,0.7
28749,2,Discussion about XTONXWHEELROBOT,2013-03-14T20:50:00Z,llama3.3:latest,0.9
28748,1,Discussion about token giveaway,2013-03-14T20:45:00Z,llama3.3:latest,0.8
28747,0,Spam message,2013-03-14T20:40:00Z,llama3.3:latest,1.0
28746,4,Discussion about token burn,2013-03-14T20:35:00Z,llama3.3:latest,0.6
28745,3,Discussion about $PAWS token,2013-03-14T20:30:00Z,llama3.3:latest,0.7
28744,2,Discussion about XTONXWHEELROBOT,2013-03-14T20:25:00Z,llama3.3:latest,0.9
28743,1,Discussion about token giveaway,2013-03-14T20:20:00Z,llama3.3:latest,0.8
28742,0,Spam message,2013-03-14T20:15:00Z,llama3.3:latest,1.0
28741,4,Discussion about token burn,2013-03-14T20:10:00Z,llama3.3:latest,0.6
